,participant,filepath,accuracy,frequency,configuration,frequency_start,frequency_end
852,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,3.5,1Hz width 11 channels,3,4
853,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,3.5,1Hz width 11 channels,3,4
854,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,3.5,1Hz width 11 channels,3,4
855,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,3.5,1Hz width 11 channels,3,4
856,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,3.5,1Hz width 11 channels,3,4
857,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,3.5,1Hz width 11 channels,3,4
858,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,3.5,1Hz width 11 channels,3,4
859,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,3.5,1Hz width 11 channels,3,4
860,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,4.5,1Hz width 11 channels,4,5
861,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,4.5,1Hz width 11 channels,4,5
862,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,4.5,1Hz width 11 channels,4,5
863,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,4.5,1Hz width 11 channels,4,5
864,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,4.5,1Hz width 11 channels,4,5
865,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,4.5,1Hz width 11 channels,4,5
866,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,4.5,1Hz width 11 channels,4,5
867,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,4.5,1Hz width 11 channels,4,5
868,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,4.5,1Hz width 11 channels,4,5
869,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,4.5,1Hz width 11 channels,4,5
870,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,5.5,1Hz width 11 channels,5,6
871,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,5.5,1Hz width 11 channels,5,6
872,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,5.5,1Hz width 11 channels,5,6
873,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,5.5,1Hz width 11 channels,5,6
874,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,5.5,1Hz width 11 channels,5,6
875,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,5.5,1Hz width 11 channels,5,6
876,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,5.5,1Hz width 11 channels,5,6
877,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,5.5,1Hz width 11 channels,5,6
878,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,5.5,1Hz width 11 channels,5,6
879,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,5.5,1Hz width 11 channels,5,6
880,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,6.5,1Hz width 11 channels,6,7
881,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,6.5,1Hz width 11 channels,6,7
882,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,6.5,1Hz width 11 channels,6,7
883,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,6.5,1Hz width 11 channels,6,7
884,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,6.5,1Hz width 11 channels,6,7
885,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,6.5,1Hz width 11 channels,6,7
886,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,6.5,1Hz width 11 channels,6,7
887,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,6.5,1Hz width 11 channels,6,7
888,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,6.5,1Hz width 11 channels,6,7
889,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,6.5,1Hz width 11 channels,6,7
890,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,7.5,1Hz width 11 channels,7,8
891,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,7.5,1Hz width 11 channels,7,8
892,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,7.5,1Hz width 11 channels,7,8
893,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,7.5,1Hz width 11 channels,7,8
894,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,7.5,1Hz width 11 channels,7,8
895,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,7.5,1Hz width 11 channels,7,8
896,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,7.5,1Hz width 11 channels,7,8
897,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,7.5,1Hz width 11 channels,7,8
898,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,7.5,1Hz width 11 channels,7,8
899,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,7.5,1Hz width 11 channels,7,8
900,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,8.5,1Hz width 11 channels,8,9
901,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,8.5,1Hz width 11 channels,8,9
902,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,8.5,1Hz width 11 channels,8,9
903,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,8.5,1Hz width 11 channels,8,9
904,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,8.5,1Hz width 11 channels,8,9
905,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,8.5,1Hz width 11 channels,8,9
906,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,8.5,1Hz width 11 channels,8,9
907,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,8.5,1Hz width 11 channels,8,9
908,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,8.5,1Hz width 11 channels,8,9
909,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,8.5,1Hz width 11 channels,8,9
910,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,9.5,1Hz width 11 channels,9,10
911,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,9.5,1Hz width 11 channels,9,10
912,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,9.5,1Hz width 11 channels,9,10
913,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,9.5,1Hz width 11 channels,9,10
914,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,9.5,1Hz width 11 channels,9,10
915,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,9.5,1Hz width 11 channels,9,10
916,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,9.5,1Hz width 11 channels,9,10
917,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,9.5,1Hz width 11 channels,9,10
918,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,9.5,1Hz width 11 channels,9,10
919,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,9.5,1Hz width 11 channels,9,10
920,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,10.5,1Hz width 11 channels,10,11
921,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,10.5,1Hz width 11 channels,10,11
922,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,10.5,1Hz width 11 channels,10,11
923,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,10.5,1Hz width 11 channels,10,11
924,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,10.5,1Hz width 11 channels,10,11
925,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,10.5,1Hz width 11 channels,10,11
926,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,10.5,1Hz width 11 channels,10,11
927,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,10.5,1Hz width 11 channels,10,11
928,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,10.5,1Hz width 11 channels,10,11
929,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,10.5,1Hz width 11 channels,10,11
930,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,11.5,1Hz width 11 channels,11,12
931,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,11.5,1Hz width 11 channels,11,12
932,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,11.5,1Hz width 11 channels,11,12
933,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,11.5,1Hz width 11 channels,11,12
934,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,11.5,1Hz width 11 channels,11,12
935,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,11.5,1Hz width 11 channels,11,12
936,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,11.5,1Hz width 11 channels,11,12
937,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,11.5,1Hz width 11 channels,11,12
938,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,11.5,1Hz width 11 channels,11,12
939,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,11.5,1Hz width 11 channels,11,12
940,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,12.5,1Hz width 11 channels,12,13
941,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,12.5,1Hz width 11 channels,12,13
942,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,12.5,1Hz width 11 channels,12,13
943,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,12.5,1Hz width 11 channels,12,13
944,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,12.5,1Hz width 11 channels,12,13
945,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,12.5,1Hz width 11 channels,12,13
946,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,12.5,1Hz width 11 channels,12,13
947,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,12.5,1Hz width 11 channels,12,13
948,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,12.5,1Hz width 11 channels,12,13
949,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,12.5,1Hz width 11 channels,12,13
950,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,13.5,1Hz width 11 channels,13,14
951,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,13.5,1Hz width 11 channels,13,14
952,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,13.5,1Hz width 11 channels,13,14
953,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,13.5,1Hz width 11 channels,13,14
954,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,13.5,1Hz width 11 channels,13,14
955,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,13.5,1Hz width 11 channels,13,14
956,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,13.5,1Hz width 11 channels,13,14
957,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,13.5,1Hz width 11 channels,13,14
958,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,13.5,1Hz width 11 channels,13,14
959,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,13.5,1Hz width 11 channels,13,14
960,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,14.5,1Hz width 11 channels,14,15
961,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,14.5,1Hz width 11 channels,14,15
962,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,14.5,1Hz width 11 channels,14,15
963,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,14.5,1Hz width 11 channels,14,15
964,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,14.5,1Hz width 11 channels,14,15
965,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,14.5,1Hz width 11 channels,14,15
966,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,14.5,1Hz width 11 channels,14,15
967,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,14.5,1Hz width 11 channels,14,15
968,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,14.5,1Hz width 11 channels,14,15
969,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,14.5,1Hz width 11 channels,14,15
970,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,15.5,1Hz width 11 channels,15,16
971,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,15.5,1Hz width 11 channels,15,16
972,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,15.5,1Hz width 11 channels,15,16
973,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,15.5,1Hz width 11 channels,15,16
974,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,15.5,1Hz width 11 channels,15,16
975,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,15.5,1Hz width 11 channels,15,16
976,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,15.5,1Hz width 11 channels,15,16
977,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,15.5,1Hz width 11 channels,15,16
978,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,15.5,1Hz width 11 channels,15,16
979,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,15.5,1Hz width 11 channels,15,16
980,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,16.5,1Hz width 11 channels,16,17
981,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,16.5,1Hz width 11 channels,16,17
982,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,16.5,1Hz width 11 channels,16,17
983,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,16.5,1Hz width 11 channels,16,17
984,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,16.5,1Hz width 11 channels,16,17
985,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,16.5,1Hz width 11 channels,16,17
986,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,16.5,1Hz width 11 channels,16,17
987,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,16.5,1Hz width 11 channels,16,17
988,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,16.5,1Hz width 11 channels,16,17
989,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,16.5,1Hz width 11 channels,16,17
990,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,17.5,1Hz width 11 channels,17,18
991,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,17.5,1Hz width 11 channels,17,18
992,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,17.5,1Hz width 11 channels,17,18
993,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,17.5,1Hz width 11 channels,17,18
994,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,17.5,1Hz width 11 channels,17,18
995,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,17.5,1Hz width 11 channels,17,18
996,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,17.5,1Hz width 11 channels,17,18
997,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,17.5,1Hz width 11 channels,17,18
998,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,17.5,1Hz width 11 channels,17,18
999,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,17.5,1Hz width 11 channels,17,18
1000,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,18.5,1Hz width 11 channels,18,19
1001,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,18.5,1Hz width 11 channels,18,19
1002,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,18.5,1Hz width 11 channels,18,19
1003,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,18.5,1Hz width 11 channels,18,19
1004,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,18.5,1Hz width 11 channels,18,19
1005,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,18.5,1Hz width 11 channels,18,19
1006,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,18.5,1Hz width 11 channels,18,19
1007,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,18.5,1Hz width 11 channels,18,19
1008,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,18.5,1Hz width 11 channels,18,19
1009,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,18.5,1Hz width 11 channels,18,19
1010,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,19.5,1Hz width 11 channels,19,20
1011,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,19.5,1Hz width 11 channels,19,20
1012,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,19.5,1Hz width 11 channels,19,20
1013,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,19.5,1Hz width 11 channels,19,20
1014,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,19.5,1Hz width 11 channels,19,20
1015,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,19.5,1Hz width 11 channels,19,20
1016,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,19.5,1Hz width 11 channels,19,20
1017,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,19.5,1Hz width 11 channels,19,20
1018,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,19.5,1Hz width 11 channels,19,20
1019,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,19.5,1Hz width 11 channels,19,20
1020,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,20.5,1Hz width 11 channels,20,21
1021,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,20.5,1Hz width 11 channels,20,21
1022,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,20.5,1Hz width 11 channels,20,21
1023,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,20.5,1Hz width 11 channels,20,21
1024,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.375,20.5,1Hz width 11 channels,20,21
1025,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,20.5,1Hz width 11 channels,20,21
1026,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.375,20.5,1Hz width 11 channels,20,21
1027,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,20.5,1Hz width 11 channels,20,21
1028,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,20.5,1Hz width 11 channels,20,21
1029,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,20.5,1Hz width 11 channels,20,21
1030,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,21.5,1Hz width 11 channels,21,22
1031,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,21.5,1Hz width 11 channels,21,22
1032,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,21.5,1Hz width 11 channels,21,22
1033,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.375,21.5,1Hz width 11 channels,21,22
1034,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.375,21.5,1Hz width 11 channels,21,22
1035,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,21.5,1Hz width 11 channels,21,22
1036,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,21.5,1Hz width 11 channels,21,22
1037,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,21.5,1Hz width 11 channels,21,22
1038,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,21.5,1Hz width 11 channels,21,22
1039,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,21.5,1Hz width 11 channels,21,22
1040,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,22.5,1Hz width 11 channels,22,23
1041,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.375,22.5,1Hz width 11 channels,22,23
1042,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.375,22.5,1Hz width 11 channels,22,23
1043,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,22.5,1Hz width 11 channels,22,23
1044,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,22.5,1Hz width 11 channels,22,23
1045,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,22.5,1Hz width 11 channels,22,23
1046,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.375,22.5,1Hz width 11 channels,22,23
1047,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.375,22.5,1Hz width 11 channels,22,23
1048,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,22.5,1Hz width 11 channels,22,23
1049,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,22.5,1Hz width 11 channels,22,23
1050,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,23.5,1Hz width 11 channels,23,24
1051,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,23.5,1Hz width 11 channels,23,24
1052,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,23.5,1Hz width 11 channels,23,24
1053,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,23.5,1Hz width 11 channels,23,24
1054,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.375,23.5,1Hz width 11 channels,23,24
1055,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,23.5,1Hz width 11 channels,23,24
1056,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.375,23.5,1Hz width 11 channels,23,24
1057,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,23.5,1Hz width 11 channels,23,24
1058,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,23.5,1Hz width 11 channels,23,24
1059,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,23.5,1Hz width 11 channels,23,24
1060,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,24.5,1Hz width 11 channels,24,25
1061,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,24.5,1Hz width 11 channels,24,25
1062,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,24.5,1Hz width 11 channels,24,25
1063,data_b,data_b\2023-02-23T10-15-30 visual.edf,1.0,24.5,1Hz width 11 channels,24,25
1064,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,24.5,1Hz width 11 channels,24,25
1065,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,24.5,1Hz width 11 channels,24,25
1066,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,24.5,1Hz width 11 channels,24,25
1067,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,24.5,1Hz width 11 channels,24,25
1068,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,24.5,1Hz width 11 channels,24,25
1069,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,24.5,1Hz width 11 channels,24,25
1070,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,25.5,1Hz width 11 channels,25,26
1071,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,25.5,1Hz width 11 channels,25,26
1072,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,25.5,1Hz width 11 channels,25,26
1073,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,25.5,1Hz width 11 channels,25,26
1074,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.375,25.5,1Hz width 11 channels,25,26
1075,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,25.5,1Hz width 11 channels,25,26
1076,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,25.5,1Hz width 11 channels,25,26
1077,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,25.5,1Hz width 11 channels,25,26
1078,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,25.5,1Hz width 11 channels,25,26
1079,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,25.5,1Hz width 11 channels,25,26
1080,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,26.5,1Hz width 11 channels,26,27
1081,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,26.5,1Hz width 11 channels,26,27
1082,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,26.5,1Hz width 11 channels,26,27
1083,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,26.5,1Hz width 11 channels,26,27
1084,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,26.5,1Hz width 11 channels,26,27
1085,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,26.5,1Hz width 11 channels,26,27
1086,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,26.5,1Hz width 11 channels,26,27
1087,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,26.5,1Hz width 11 channels,26,27
1088,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,26.5,1Hz width 11 channels,26,27
1089,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,26.5,1Hz width 11 channels,26,27
1090,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,27.5,1Hz width 11 channels,27,28
1091,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,27.5,1Hz width 11 channels,27,28
1092,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,27.5,1Hz width 11 channels,27,28
1093,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,27.5,1Hz width 11 channels,27,28
1094,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,27.5,1Hz width 11 channels,27,28
1095,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,27.5,1Hz width 11 channels,27,28
1096,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.375,27.5,1Hz width 11 channels,27,28
1097,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.625,27.5,1Hz width 11 channels,27,28
1098,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.25,27.5,1Hz width 11 channels,27,28
1099,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.5,27.5,1Hz width 11 channels,27,28
1100,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.75,28.5,1Hz width 11 channels,28,29
1101,data_b,data_b\2023-02-23T10-15-30 visual.edf,0.875,28.5,1Hz width 11 channels,28,29
