,accuracy,frequency,configuration,frequency_start,frequency_end,subject,classifier
135,0.5540540540540541,7.5,3Hz width 11 channels,6,9,27,csp
136,0.5,7.5,3Hz width 11 channels,6,9,27,csp
137,0.4189189189189189,7.5,3Hz width 11 channels,6,9,27,csp
138,0.5945945945945946,7.5,3Hz width 11 channels,6,9,27,csp
139,0.527027027027027,7.5,3Hz width 11 channels,6,9,27,csp
140,0.4594594594594595,9.5,3Hz width 11 channels,8,11,27,csp
141,0.5405405405405406,9.5,3Hz width 11 channels,8,11,27,csp
142,0.5,9.5,3Hz width 11 channels,8,11,27,csp
143,0.5405405405405406,9.5,3Hz width 11 channels,8,11,27,csp
144,0.4729729729729729,9.5,3Hz width 11 channels,8,11,27,csp
145,0.4864864864864865,9.5,3Hz width 11 channels,8,11,27,csp
146,0.5405405405405406,9.5,3Hz width 11 channels,8,11,27,csp
147,0.4054054054054054,9.5,3Hz width 11 channels,8,11,27,csp
148,0.4459459459459459,9.5,3Hz width 11 channels,8,11,27,csp
149,0.5135135135135135,9.5,3Hz width 11 channels,8,11,27,csp
150,0.4864864864864865,11.5,3Hz width 11 channels,10,13,27,csp
151,0.5405405405405406,11.5,3Hz width 11 channels,10,13,27,csp
152,0.5135135135135135,11.5,3Hz width 11 channels,10,13,27,csp
153,0.4594594594594595,11.5,3Hz width 11 channels,10,13,27,csp
154,0.527027027027027,11.5,3Hz width 11 channels,10,13,27,csp
155,0.4729729729729729,11.5,3Hz width 11 channels,10,13,27,csp
156,0.5675675675675675,11.5,3Hz width 11 channels,10,13,27,csp
157,0.4594594594594595,11.5,3Hz width 11 channels,10,13,27,csp
158,0.4864864864864865,11.5,3Hz width 11 channels,10,13,27,csp
159,0.5540540540540541,11.5,3Hz width 11 channels,10,13,27,csp
160,0.4459459459459459,13.5,3Hz width 11 channels,12,15,27,csp
161,0.527027027027027,13.5,3Hz width 11 channels,12,15,27,csp
162,0.6351351351351351,13.5,3Hz width 11 channels,12,15,27,csp
163,0.6081081081081081,13.5,3Hz width 11 channels,12,15,27,csp
164,0.527027027027027,13.5,3Hz width 11 channels,12,15,27,csp
165,0.5540540540540541,13.5,3Hz width 11 channels,12,15,27,csp
166,0.5135135135135135,13.5,3Hz width 11 channels,12,15,27,csp
167,0.5,13.5,3Hz width 11 channels,12,15,27,csp
168,0.4324324324324324,13.5,3Hz width 11 channels,12,15,27,csp
169,0.4594594594594595,13.5,3Hz width 11 channels,12,15,27,csp
170,0.5135135135135135,15.5,3Hz width 11 channels,14,17,27,csp
171,0.4729729729729729,15.5,3Hz width 11 channels,14,17,27,csp
172,0.5,15.5,3Hz width 11 channels,14,17,27,csp
173,0.6081081081081081,15.5,3Hz width 11 channels,14,17,27,csp
174,0.5135135135135135,15.5,3Hz width 11 channels,14,17,27,csp
175,0.4594594594594595,15.5,3Hz width 11 channels,14,17,27,csp
176,0.5675675675675675,15.5,3Hz width 11 channels,14,17,27,csp
177,0.527027027027027,15.5,3Hz width 11 channels,14,17,27,csp
178,0.5135135135135135,15.5,3Hz width 11 channels,14,17,27,csp
179,0.5540540540540541,15.5,3Hz width 11 channels,14,17,27,csp
180,0.5,7.0,6Hz width 11 channels,4,10,27,csp
181,0.5135135135135135,7.0,6Hz width 11 channels,4,10,27,csp
182,0.4054054054054054,7.0,6Hz width 11 channels,4,10,27,csp
183,0.4594594594594595,7.0,6Hz width 11 channels,4,10,27,csp
184,0.4864864864864865,7.0,6Hz width 11 channels,4,10,27,csp
185,0.3783783783783784,7.0,6Hz width 11 channels,4,10,27,csp
186,0.4189189189189189,7.0,6Hz width 11 channels,4,10,27,csp
187,0.4864864864864865,7.0,6Hz width 11 channels,4,10,27,csp
188,0.581081081081081,7.0,6Hz width 11 channels,4,10,27,csp
189,0.5405405405405406,7.0,6Hz width 11 channels,4,10,27,csp
190,0.4054054054054054,11.0,6Hz width 11 channels,8,14,27,csp
191,0.527027027027027,11.0,6Hz width 11 channels,8,14,27,csp
192,0.527027027027027,11.0,6Hz width 11 channels,8,14,27,csp
193,0.5540540540540541,11.0,6Hz width 11 channels,8,14,27,csp
194,0.4729729729729729,11.0,6Hz width 11 channels,8,14,27,csp
195,0.3918918918918919,11.0,6Hz width 11 channels,8,14,27,csp
196,0.527027027027027,11.0,6Hz width 11 channels,8,14,27,csp
197,0.4459459459459459,11.0,6Hz width 11 channels,8,14,27,csp
198,0.3918918918918919,11.0,6Hz width 11 channels,8,14,27,csp
199,0.5405405405405406,11.0,6Hz width 11 channels,8,14,27,csp
200,0.5135135135135135,15.0,6Hz width 11 channels,12,18,27,csp
201,0.5405405405405406,15.0,6Hz width 11 channels,12,18,27,csp
202,0.527027027027027,15.0,6Hz width 11 channels,12,18,27,csp
203,0.581081081081081,15.0,6Hz width 11 channels,12,18,27,csp
204,0.4729729729729729,15.0,6Hz width 11 channels,12,18,27,csp
205,0.5540540540540541,15.0,6Hz width 11 channels,12,18,27,csp
206,0.581081081081081,15.0,6Hz width 11 channels,12,18,27,csp
207,0.581081081081081,15.0,6Hz width 11 channels,12,18,27,csp
208,0.4729729729729729,15.0,6Hz width 11 channels,12,18,27,csp
209,0.5945945945945946,15.0,6Hz width 11 channels,12,18,27,csp
0,0.6410256410256411,4.5,1Hz width 11 channels,4,5,28,csp
1,0.5769230769230769,4.5,1Hz width 11 channels,4,5,28,csp
2,0.5384615384615384,4.5,1Hz width 11 channels,4,5,28,csp
3,0.4487179487179487,4.5,1Hz width 11 channels,4,5,28,csp
4,0.5,4.5,1Hz width 11 channels,4,5,28,csp
5,0.5512820512820513,4.5,1Hz width 11 channels,4,5,28,csp
6,0.5512820512820513,4.5,1Hz width 11 channels,4,5,28,csp
7,0.5,4.5,1Hz width 11 channels,4,5,28,csp
8,0.6538461538461539,4.5,1Hz width 11 channels,4,5,28,csp
9,0.5512820512820513,4.5,1Hz width 11 channels,4,5,28,csp
10,0.5,5.5,1Hz width 11 channels,5,6,28,csp
11,0.5256410256410257,5.5,1Hz width 11 channels,5,6,28,csp
12,0.5,5.5,1Hz width 11 channels,5,6,28,csp
13,0.4871794871794871,5.5,1Hz width 11 channels,5,6,28,csp
14,0.4487179487179487,5.5,1Hz width 11 channels,5,6,28,csp
15,0.5,5.5,1Hz width 11 channels,5,6,28,csp
16,0.4871794871794871,5.5,1Hz width 11 channels,5,6,28,csp
17,0.5256410256410257,5.5,1Hz width 11 channels,5,6,28,csp
18,0.5897435897435898,5.5,1Hz width 11 channels,5,6,28,csp
19,0.5384615384615384,5.5,1Hz width 11 channels,5,6,28,csp
20,0.4487179487179487,6.5,1Hz width 11 channels,6,7,28,csp
21,0.5512820512820513,6.5,1Hz width 11 channels,6,7,28,csp
22,0.5641025641025641,6.5,1Hz width 11 channels,6,7,28,csp
23,0.5128205128205128,6.5,1Hz width 11 channels,6,7,28,csp
24,0.5,6.5,1Hz width 11 channels,6,7,28,csp
25,0.5769230769230769,6.5,1Hz width 11 channels,6,7,28,csp
26,0.6025641025641025,6.5,1Hz width 11 channels,6,7,28,csp
27,0.6153846153846154,6.5,1Hz width 11 channels,6,7,28,csp
28,0.6282051282051282,6.5,1Hz width 11 channels,6,7,28,csp
29,0.5,6.5,1Hz width 11 channels,6,7,28,csp
30,0.5641025641025641,7.5,1Hz width 11 channels,7,8,28,csp
31,0.5,7.5,1Hz width 11 channels,7,8,28,csp
32,0.5128205128205128,7.5,1Hz width 11 channels,7,8,28,csp
33,0.5256410256410257,7.5,1Hz width 11 channels,7,8,28,csp
34,0.4358974358974359,7.5,1Hz width 11 channels,7,8,28,csp
35,0.5128205128205128,7.5,1Hz width 11 channels,7,8,28,csp
36,0.5256410256410257,7.5,1Hz width 11 channels,7,8,28,csp
37,0.5897435897435898,7.5,1Hz width 11 channels,7,8,28,csp
38,0.6025641025641025,7.5,1Hz width 11 channels,7,8,28,csp
39,0.5641025641025641,7.5,1Hz width 11 channels,7,8,28,csp
40,0.4230769230769231,8.5,1Hz width 11 channels,8,9,28,csp
41,0.5256410256410257,8.5,1Hz width 11 channels,8,9,28,csp
42,0.4871794871794871,8.5,1Hz width 11 channels,8,9,28,csp
43,0.5384615384615384,8.5,1Hz width 11 channels,8,9,28,csp
44,0.5128205128205128,8.5,1Hz width 11 channels,8,9,28,csp
45,0.5384615384615384,8.5,1Hz width 11 channels,8,9,28,csp
46,0.5512820512820513,8.5,1Hz width 11 channels,8,9,28,csp
47,0.4615384615384615,8.5,1Hz width 11 channels,8,9,28,csp
48,0.5,8.5,1Hz width 11 channels,8,9,28,csp
49,0.4487179487179487,8.5,1Hz width 11 channels,8,9,28,csp
50,0.4358974358974359,9.5,1Hz width 11 channels,9,10,28,csp
51,0.5512820512820513,9.5,1Hz width 11 channels,9,10,28,csp
52,0.5256410256410257,9.5,1Hz width 11 channels,9,10,28,csp
53,0.4230769230769231,9.5,1Hz width 11 channels,9,10,28,csp
54,0.5769230769230769,9.5,1Hz width 11 channels,9,10,28,csp
55,0.5384615384615384,9.5,1Hz width 11 channels,9,10,28,csp
56,0.5128205128205128,9.5,1Hz width 11 channels,9,10,28,csp
57,0.4230769230769231,9.5,1Hz width 11 channels,9,10,28,csp
58,0.4871794871794871,9.5,1Hz width 11 channels,9,10,28,csp
59,0.4871794871794871,9.5,1Hz width 11 channels,9,10,28,csp
60,0.4487179487179487,10.5,1Hz width 11 channels,10,11,28,csp
61,0.5641025641025641,10.5,1Hz width 11 channels,10,11,28,csp
62,0.5384615384615384,10.5,1Hz width 11 channels,10,11,28,csp
63,0.4487179487179487,10.5,1Hz width 11 channels,10,11,28,csp
64,0.5128205128205128,10.5,1Hz width 11 channels,10,11,28,csp
65,0.4615384615384615,10.5,1Hz width 11 channels,10,11,28,csp
66,0.5256410256410257,10.5,1Hz width 11 channels,10,11,28,csp
67,0.4871794871794871,10.5,1Hz width 11 channels,10,11,28,csp
68,0.5512820512820513,10.5,1Hz width 11 channels,10,11,28,csp
69,0.3717948717948718,10.5,1Hz width 11 channels,10,11,28,csp
70,0.4871794871794871,11.5,1Hz width 11 channels,11,12,28,csp
71,0.4743589743589743,11.5,1Hz width 11 channels,11,12,28,csp
72,0.4230769230769231,11.5,1Hz width 11 channels,11,12,28,csp
73,0.5,11.5,1Hz width 11 channels,11,12,28,csp
74,0.5,11.5,1Hz width 11 channels,11,12,28,csp
75,0.5128205128205128,11.5,1Hz width 11 channels,11,12,28,csp
76,0.4871794871794871,11.5,1Hz width 11 channels,11,12,28,csp
77,0.4615384615384615,11.5,1Hz width 11 channels,11,12,28,csp
78,0.5897435897435898,11.5,1Hz width 11 channels,11,12,28,csp
79,0.358974358974359,11.5,1Hz width 11 channels,11,12,28,csp
80,0.5,12.5,1Hz width 11 channels,12,13,28,csp
81,0.4487179487179487,12.5,1Hz width 11 channels,12,13,28,csp
82,0.5384615384615384,12.5,1Hz width 11 channels,12,13,28,csp
83,0.4743589743589743,12.5,1Hz width 11 channels,12,13,28,csp
84,0.4358974358974359,12.5,1Hz width 11 channels,12,13,28,csp
85,0.3974358974358974,12.5,1Hz width 11 channels,12,13,28,csp
86,0.4102564102564102,12.5,1Hz width 11 channels,12,13,28,csp
87,0.4743589743589743,12.5,1Hz width 11 channels,12,13,28,csp
88,0.5641025641025641,12.5,1Hz width 11 channels,12,13,28,csp
89,0.4230769230769231,12.5,1Hz width 11 channels,12,13,28,csp
90,0.5512820512820513,13.5,1Hz width 11 channels,13,14,28,csp
91,0.5384615384615384,13.5,1Hz width 11 channels,13,14,28,csp
92,0.5256410256410257,13.5,1Hz width 11 channels,13,14,28,csp
93,0.5,13.5,1Hz width 11 channels,13,14,28,csp
94,0.5384615384615384,13.5,1Hz width 11 channels,13,14,28,csp
95,0.4487179487179487,13.5,1Hz width 11 channels,13,14,28,csp
96,0.4230769230769231,13.5,1Hz width 11 channels,13,14,28,csp
97,0.4358974358974359,13.5,1Hz width 11 channels,13,14,28,csp
98,0.5384615384615384,13.5,1Hz width 11 channels,13,14,28,csp
99,0.4615384615384615,13.5,1Hz width 11 channels,13,14,28,csp
100,0.5512820512820513,14.5,1Hz width 11 channels,14,15,28,csp
101,0.4615384615384615,14.5,1Hz width 11 channels,14,15,28,csp
102,0.5,14.5,1Hz width 11 channels,14,15,28,csp
103,0.5128205128205128,14.5,1Hz width 11 channels,14,15,28,csp
104,0.5512820512820513,14.5,1Hz width 11 channels,14,15,28,csp
105,0.4871794871794871,14.5,1Hz width 11 channels,14,15,28,csp
106,0.4615384615384615,14.5,1Hz width 11 channels,14,15,28,csp
107,0.4102564102564102,14.5,1Hz width 11 channels,14,15,28,csp
108,0.5641025641025641,14.5,1Hz width 11 channels,14,15,28,csp
109,0.5,14.5,1Hz width 11 channels,14,15,28,csp
110,0.4743589743589743,15.5,1Hz width 11 channels,15,16,28,csp
111,0.4615384615384615,15.5,1Hz width 11 channels,15,16,28,csp
112,0.4487179487179487,15.5,1Hz width 11 channels,15,16,28,csp
113,0.4102564102564102,15.5,1Hz width 11 channels,15,16,28,csp
114,0.3974358974358974,15.5,1Hz width 11 channels,15,16,28,csp
115,0.4743589743589743,15.5,1Hz width 11 channels,15,16,28,csp
116,0.4102564102564102,15.5,1Hz width 11 channels,15,16,28,csp
117,0.4358974358974359,15.5,1Hz width 11 channels,15,16,28,csp
118,0.4871794871794871,15.5,1Hz width 11 channels,15,16,28,csp
119,0.3717948717948718,15.5,1Hz width 11 channels,15,16,28,csp
120,0.6666666666666666,5.5,3Hz width 11 channels,4,7,28,csp
121,0.6025641025641025,5.5,3Hz width 11 channels,4,7,28,csp
122,0.5769230769230769,5.5,3Hz width 11 channels,4,7,28,csp
123,0.4743589743589743,5.5,3Hz width 11 channels,4,7,28,csp
124,0.5,5.5,3Hz width 11 channels,4,7,28,csp
125,0.6025641025641025,5.5,3Hz width 11 channels,4,7,28,csp
126,0.5897435897435898,5.5,3Hz width 11 channels,4,7,28,csp
127,0.5,5.5,3Hz width 11 channels,4,7,28,csp
128,0.6282051282051282,5.5,3Hz width 11 channels,4,7,28,csp
129,0.6025641025641025,5.5,3Hz width 11 channels,4,7,28,csp
130,0.5384615384615384,7.5,3Hz width 11 channels,6,9,28,csp
131,0.5641025641025641,7.5,3Hz width 11 channels,6,9,28,csp
132,0.5256410256410257,7.5,3Hz width 11 channels,6,9,28,csp
133,0.4871794871794871,7.5,3Hz width 11 channels,6,9,28,csp
134,0.4615384615384615,7.5,3Hz width 11 channels,6,9,28,csp
135,0.4871794871794871,7.5,3Hz width 11 channels,6,9,28,csp
136,0.5,7.5,3Hz width 11 channels,6,9,28,csp
137,0.5512820512820513,7.5,3Hz width 11 channels,6,9,28,csp
138,0.5512820512820513,7.5,3Hz width 11 channels,6,9,28,csp
139,0.5256410256410257,7.5,3Hz width 11 channels,6,9,28,csp
140,0.5,9.5,3Hz width 11 channels,8,11,28,csp
141,0.5128205128205128,9.5,3Hz width 11 channels,8,11,28,csp
142,0.5128205128205128,9.5,3Hz width 11 channels,8,11,28,csp
143,0.4615384615384615,9.5,3Hz width 11 channels,8,11,28,csp
144,0.5769230769230769,9.5,3Hz width 11 channels,8,11,28,csp
145,0.5769230769230769,9.5,3Hz width 11 channels,8,11,28,csp
146,0.5128205128205128,9.5,3Hz width 11 channels,8,11,28,csp
147,0.4615384615384615,9.5,3Hz width 11 channels,8,11,28,csp
148,0.5256410256410257,9.5,3Hz width 11 channels,8,11,28,csp
149,0.4102564102564102,9.5,3Hz width 11 channels,8,11,28,csp
150,0.4615384615384615,11.5,3Hz width 11 channels,10,13,28,csp
151,0.5512820512820513,11.5,3Hz width 11 channels,10,13,28,csp
152,0.5256410256410257,11.5,3Hz width 11 channels,10,13,28,csp
153,0.4230769230769231,11.5,3Hz width 11 channels,10,13,28,csp
154,0.4871794871794871,11.5,3Hz width 11 channels,10,13,28,csp
155,0.4358974358974359,11.5,3Hz width 11 channels,10,13,28,csp
156,0.5384615384615384,11.5,3Hz width 11 channels,10,13,28,csp
157,0.4871794871794871,11.5,3Hz width 11 channels,10,13,28,csp
158,0.5256410256410257,11.5,3Hz width 11 channels,10,13,28,csp
159,0.3974358974358974,11.5,3Hz width 11 channels,10,13,28,csp
160,0.5256410256410257,13.5,3Hz width 11 channels,12,15,28,csp
161,0.4871794871794871,13.5,3Hz width 11 channels,12,15,28,csp
162,0.5641025641025641,13.5,3Hz width 11 channels,12,15,28,csp
163,0.5897435897435898,13.5,3Hz width 11 channels,12,15,28,csp
164,0.4615384615384615,13.5,3Hz width 11 channels,12,15,28,csp
165,0.5128205128205128,13.5,3Hz width 11 channels,12,15,28,csp
166,0.4487179487179487,13.5,3Hz width 11 channels,12,15,28,csp
167,0.4487179487179487,13.5,3Hz width 11 channels,12,15,28,csp
168,0.5512820512820513,13.5,3Hz width 11 channels,12,15,28,csp
169,0.4615384615384615,13.5,3Hz width 11 channels,12,15,28,csp
170,0.5384615384615384,15.5,3Hz width 11 channels,14,17,28,csp
171,0.4743589743589743,15.5,3Hz width 11 channels,14,17,28,csp
172,0.4615384615384615,15.5,3Hz width 11 channels,14,17,28,csp
173,0.4743589743589743,15.5,3Hz width 11 channels,14,17,28,csp
174,0.5,15.5,3Hz width 11 channels,14,17,28,csp
175,0.4743589743589743,15.5,3Hz width 11 channels,14,17,28,csp
176,0.4743589743589743,15.5,3Hz width 11 channels,14,17,28,csp
177,0.4487179487179487,15.5,3Hz width 11 channels,14,17,28,csp
178,0.5,15.5,3Hz width 11 channels,14,17,28,csp
179,0.4358974358974359,15.5,3Hz width 11 channels,14,17,28,csp
180,0.6153846153846154,7.0,6Hz width 11 channels,4,10,28,csp
181,0.5769230769230769,7.0,6Hz width 11 channels,4,10,28,csp
182,0.5641025641025641,7.0,6Hz width 11 channels,4,10,28,csp
183,0.4871794871794871,7.0,6Hz width 11 channels,4,10,28,csp
184,0.4230769230769231,7.0,6Hz width 11 channels,4,10,28,csp
185,0.5384615384615384,7.0,6Hz width 11 channels,4,10,28,csp
186,0.5769230769230769,7.0,6Hz width 11 channels,4,10,28,csp
187,0.5384615384615384,7.0,6Hz width 11 channels,4,10,28,csp
188,0.6025641025641025,7.0,6Hz width 11 channels,4,10,28,csp
189,0.6153846153846154,7.0,6Hz width 11 channels,4,10,28,csp
190,0.4615384615384615,11.0,6Hz width 11 channels,8,14,28,csp
191,0.5769230769230769,11.0,6Hz width 11 channels,8,14,28,csp
192,0.5,11.0,6Hz width 11 channels,8,14,28,csp
193,0.5,11.0,6Hz width 11 channels,8,14,28,csp
194,0.5384615384615384,11.0,6Hz width 11 channels,8,14,28,csp
195,0.5512820512820513,11.0,6Hz width 11 channels,8,14,28,csp
196,0.5512820512820513,11.0,6Hz width 11 channels,8,14,28,csp
197,0.4487179487179487,11.0,6Hz width 11 channels,8,14,28,csp
198,0.5256410256410257,11.0,6Hz width 11 channels,8,14,28,csp
199,0.4615384615384615,11.0,6Hz width 11 channels,8,14,28,csp
200,0.5641025641025641,15.0,6Hz width 11 channels,12,18,28,csp
201,0.5128205128205128,15.0,6Hz width 11 channels,12,18,28,csp
202,0.5256410256410257,15.0,6Hz width 11 channels,12,18,28,csp
203,0.4615384615384615,15.0,6Hz width 11 channels,12,18,28,csp
204,0.4230769230769231,15.0,6Hz width 11 channels,12,18,28,csp
205,0.4615384615384615,15.0,6Hz width 11 channels,12,18,28,csp
206,0.4743589743589743,15.0,6Hz width 11 channels,12,18,28,csp
207,0.4487179487179487,15.0,6Hz width 11 channels,12,18,28,csp
208,0.5128205128205128,15.0,6Hz width 11 channels,12,18,28,csp
209,0.5384615384615384,15.0,6Hz width 11 channels,12,18,28,csp
0,0.8888888888888888,4.5,1Hz width 11 channels,4,5,29,csp
1,1.0,4.5,1Hz width 11 channels,4,5,29,csp
2,1.0,4.5,1Hz width 11 channels,4,5,29,csp
3,0.7777777777777778,4.5,1Hz width 11 channels,4,5,29,csp
4,0.7777777777777778,4.5,1Hz width 11 channels,4,5,29,csp
5,0.8888888888888888,4.5,1Hz width 11 channels,4,5,29,csp
6,0.8888888888888888,4.5,1Hz width 11 channels,4,5,29,csp
7,0.8888888888888888,4.5,1Hz width 11 channels,4,5,29,csp
8,0.8888888888888888,4.5,1Hz width 11 channels,4,5,29,csp
9,1.0,4.5,1Hz width 11 channels,4,5,29,csp
10,0.7777777777777778,5.5,1Hz width 11 channels,5,6,29,csp
11,1.0,5.5,1Hz width 11 channels,5,6,29,csp
12,1.0,5.5,1Hz width 11 channels,5,6,29,csp
13,0.7777777777777778,5.5,1Hz width 11 channels,5,6,29,csp
14,0.7777777777777778,5.5,1Hz width 11 channels,5,6,29,csp
15,0.8888888888888888,5.5,1Hz width 11 channels,5,6,29,csp
16,0.6666666666666666,5.5,1Hz width 11 channels,5,6,29,csp
17,0.7777777777777778,5.5,1Hz width 11 channels,5,6,29,csp
18,0.8888888888888888,5.5,1Hz width 11 channels,5,6,29,csp
19,0.8888888888888888,5.5,1Hz width 11 channels,5,6,29,csp
20,0.8888888888888888,6.5,1Hz width 11 channels,6,7,29,csp
21,0.8888888888888888,6.5,1Hz width 11 channels,6,7,29,csp
22,0.7777777777777778,6.5,1Hz width 11 channels,6,7,29,csp
23,0.7777777777777778,6.5,1Hz width 11 channels,6,7,29,csp
24,0.7777777777777778,6.5,1Hz width 11 channels,6,7,29,csp
25,0.8888888888888888,6.5,1Hz width 11 channels,6,7,29,csp
26,0.8888888888888888,6.5,1Hz width 11 channels,6,7,29,csp
27,0.8888888888888888,6.5,1Hz width 11 channels,6,7,29,csp
28,0.8888888888888888,6.5,1Hz width 11 channels,6,7,29,csp
29,0.8888888888888888,6.5,1Hz width 11 channels,6,7,29,csp
30,0.5555555555555556,7.5,1Hz width 11 channels,7,8,29,csp
31,1.0,7.5,1Hz width 11 channels,7,8,29,csp
32,0.8888888888888888,7.5,1Hz width 11 channels,7,8,29,csp
33,0.7777777777777778,7.5,1Hz width 11 channels,7,8,29,csp
34,0.7777777777777778,7.5,1Hz width 11 channels,7,8,29,csp
35,0.8888888888888888,7.5,1Hz width 11 channels,7,8,29,csp
36,1.0,7.5,1Hz width 11 channels,7,8,29,csp
37,0.8888888888888888,7.5,1Hz width 11 channels,7,8,29,csp
38,0.7777777777777778,7.5,1Hz width 11 channels,7,8,29,csp
39,0.8888888888888888,7.5,1Hz width 11 channels,7,8,29,csp
40,0.8888888888888888,8.5,1Hz width 11 channels,8,9,29,csp
41,1.0,8.5,1Hz width 11 channels,8,9,29,csp
42,0.7777777777777778,8.5,1Hz width 11 channels,8,9,29,csp
43,0.7777777777777778,8.5,1Hz width 11 channels,8,9,29,csp
44,0.7777777777777778,8.5,1Hz width 11 channels,8,9,29,csp
45,0.6666666666666666,8.5,1Hz width 11 channels,8,9,29,csp
46,1.0,8.5,1Hz width 11 channels,8,9,29,csp
47,0.8888888888888888,8.5,1Hz width 11 channels,8,9,29,csp
48,0.7777777777777778,8.5,1Hz width 11 channels,8,9,29,csp
49,0.8888888888888888,8.5,1Hz width 11 channels,8,9,29,csp
50,0.8888888888888888,9.5,1Hz width 11 channels,9,10,29,csp
51,1.0,9.5,1Hz width 11 channels,9,10,29,csp
52,0.8888888888888888,9.5,1Hz width 11 channels,9,10,29,csp
53,0.7777777777777778,9.5,1Hz width 11 channels,9,10,29,csp
54,0.7777777777777778,9.5,1Hz width 11 channels,9,10,29,csp
55,0.8888888888888888,9.5,1Hz width 11 channels,9,10,29,csp
56,1.0,9.5,1Hz width 11 channels,9,10,29,csp
57,0.8888888888888888,9.5,1Hz width 11 channels,9,10,29,csp
58,0.8888888888888888,9.5,1Hz width 11 channels,9,10,29,csp
59,0.8888888888888888,9.5,1Hz width 11 channels,9,10,29,csp
60,0.8888888888888888,10.5,1Hz width 11 channels,10,11,29,csp
61,0.8888888888888888,10.5,1Hz width 11 channels,10,11,29,csp
62,1.0,10.5,1Hz width 11 channels,10,11,29,csp
63,0.7777777777777778,10.5,1Hz width 11 channels,10,11,29,csp
64,0.7777777777777778,10.5,1Hz width 11 channels,10,11,29,csp
